"gener_mandelshtam_t0.1" "gener_mandelshtam_t0.3" "gener_mandelshtam_t0.5" "gener_mandelshtam_t0.7" "gener_mandelshtam_t1" "gener_nekrasov_t0.1" "gener_nekrasov_t0.3" "gener_nekrasov_t0.5" "gener_nekrasov_t0.7" "gener_nekrasov_t1" "natur_mandelshtam_b1" "natur_mandelshtam_b2" "natur_mandelshtam_b3" "natur_mandelshtam_b4" "natur_nekrasov_b1" "natur_nekrasov_b10" "natur_nekrasov_b11" "natur_nekrasov_b12" "natur_nekrasov_b2" "natur_nekrasov_b3" "natur_nekrasov_b4" "natur_nekrasov_b5" "natur_nekrasov_b6" "natur_nekrasov_b7" "natur_nekrasov_b8" "natur_nekrasov_b9"
"еще" 0 0 0.04742145820984 0.21538829723585 0.25528811086798 0 0.0103029054193283 0.0423414840690166 0.0434735354852733 0.211793557017055 0.205290169759179 0.502677303026992 0.178015131286159 0.0876095118898623 0.0431965442764579 0.153055646660107 0.171405525307522 0.114667940754897 0.231175693527081 0.106112054329372 0.0951072598541689 0.0422609614368727 0.131245078309563 0.169779286926995 0.143825765358537 0.172256560948424
"было" 0 0.0470366886171214 0.10669828097214 0.107694148617925 0.0850960369559932 0 0.23696682464455 0.296390388483116 0.228236061297685 0.178352469066994 0.0473746545598105 0.0764943721997596 0.0778816199376947 0.0750938673341677 0.140388768898488 0.174920739040122 0.110909457551926 0.229335881509795 0.110083663584324 0.201612903225806 0.147944626439818 0.105652403592182 0.201242453407997 0.0792303338992643 0.113005958495993 0.121592866551829
"сам" 0 0.0235183443085607 0.02371072910492 0.167524231183439 0.0729394602479942 0 0.103029054193283 0.264634275431354 0.315183132268232 0.167205439750307 0.0631662060797473 0.0874221396568681 0.0556297285269248 0.112640801001252 0.291576673866091 0.120258008090084 0.110909457551926 0.105112279025322 0.0990752972258917 0.159168081494058 0.0528373665856494 0.0845219228737454 0.192492781520693 0.305602716468591 0.154099034312718 0.151991083189786
"весь" 0.127681307456588 0.246942615239887 0.18968583283936 0.119660165131028 0.0850960369559932 0.252498684902683 0.535751081805069 0.30697575950037 0.163025758069775 0.100323263850184 0.0315831030398737 0.0764943721997596 0.100133511348465 0.0625782227784731 0.0971922246220302 0.0546627309500383 0.0604960677555959 0.105112279025322 0.0660501981505945 0.0424448217317487 0.0528373665856494 0.0528262017960909 0.078747046985738 0.12450481041313 0.0616396137250873 0.131725605431148
"день" 0 0.0117591721542803 0.03556609365738 0.0957281321048223 0.0486263068319961 0.168332456601789 0.504842365547084 0.38107335662115 0.173894141941093 0.0557351465834355 0.0868535333596526 0.0655666047426511 0.0445037828215398 0.0750938673341677 0.129589632829374 0.0983929157100689 0.0907441016333938 0.0764452938365982 0.121092029942757 0.0955008488964346 0.169079573074078 0.0950871632329636 0.192492781520693 0.203735144312394 0.0308198068625437 0.101327388793191
"получит" 2.92390194075587 0.446848541862653 0.10669828097214 0.0239320330262056 0 0 0.0103029054193283 0 0 0 0 0 0 0.0250312891113892 0 0 0.010082677959266 0 0 0 0 0 0 0 0 0
"ее" 0 0 0.02371072910492 0.0358980495393084 0.0972526136639922 0 0.0103029054193283 0.0211707420345083 0.0434735354852733 0.0780292052168097 0.0710619818397158 0.0874221396568681 0.178015131286159 0.175219023779725 0.129589632829374 0.295178747130207 0.0907441016333938 0.105112279025322 0.132100396301189 0.169779286926995 0.190214519708338 0.253565768621236 0.262490156619127 0.101867572156197 0.205465379083624 0.192522038707063
"ей" 0 0 0.01185536455246 0.0239320330262056 0.0364697301239971 0 0.0309087162579848 0.0317561130517625 0.184762525812412 0.0668821759001226 0.0473746545598105 0.0546388372855426 0.0222518914107699 0.0500625782227785 0.172786177105832 0.251448562370176 0.10082677959266 0.0573339703774486 0.209158960810216 0.466893039049236 0.147944626439818 0.179609086106709 0.271239828506431 0.12450481041313 0.205465379083624 0.151991083189786
"есть" 0 0 0.01185536455246 0.0957281321048223 0.145878920495988 0 0 0.0211707420345083 0.06521030322791 0.111470293166871 0.102645084879589 0.152988744399519 0.0890075656430797 0.250312891113892 0.0863930885529158 0.0546627309500383 0.241984271022384 0.229335881509795 0.0990752972258917 0.0955008488964346 0.0951072598541689 0.179609086106709 0.16624376585878 0.260328239954726 0.113005958495993 0.121592866551829
"ему" 0 0 0 0.0358980495393084 0.0850960369559932 0 0.041211621677313 0.0846829681380332 0.141288990327138 0.144911381116932 0.0315831030398737 0.0874221396568681 0.0556297285269248 0.0750938673341677 0.107991360691145 0.196785831420138 0.181488203266788 0.086000955566173 0.110083663584324 0.275891341256367 0.084539786537039 0.126782884310618 0.341237203604865 0.101867572156197 0.0821861516334498 0.212787516465701
"будет" 0 0.105832549388523 0.0948429164196799 0.227354313748953 0.170192073911986 0 0.0206058108386565 0.137609823224304 0.19563090968373 0.167205439750307 0.0552704303197789 0.0546388372855426 0.133511348464619 0.112640801001252 0.0323974082073434 0.142123100470099 0.0302480338777979 0.0668896321070234 0.0330250990752972 0.222835314091681 0.116242206488429 0.0739566825145272 0.218741797182606 0.067911714770798 0.133552496404356 0.0911946499138717
"ним" 0 0 0.02371072910492 0.0239320330262056 0.0243131534159981 0.105207785376118 0.515145270966412 0.359902614586641 0.282577980654277 0.0557351465834355 0.0394788787998421 0.0109277674571085 0.0333778371161549 0.0375469336670839 0.0539956803455724 0.0655952771400459 0.0705787457148619 0.105112279025322 0.0220167327168648 0.127334465195246 0.137377153122688 0.063391442155309 0.236241140957214 0.135823429541596 0.0410930758167249 0.0405309555172763
"вы" 0 0 0 0.0119660165131028 0.12156576707999 0.0105207785376118 0.0103029054193283 0.0317561130517625 0.152157374198457 0.111470293166871 0.0315831030398737 0.0874221396568681 0.100133511348465 0.200250312891114 0.183585313174946 0.131190554280092 0.191570881226054 0.0764452938365982 0.407309555261999 0.0955008488964346 0.0105674733171299 0.063391442155309 0.0524980313238254 0.271646859083192 0.123279227450175 0.192522038707063
"лишь" 0 0.0470366886171214 0.18968583283936 0.191456264209645 0.0850960369559932 0 0.0618174325159695 0.0846829681380332 0.108683838713183 0.0445881172667484 0.0868535333596526 0.152988744399519 0.0667556742323097 0.0625782227784731 0.0647948164146868 0.0437301847600306 0.010082677959266 0.086000955566173 0.0660501981505945 0.0955008488964346 0.147944626439818 0.285261489698891 0.244990812844518 0.226372382569327 0.113005958495993 0.0303982166379572
"тебя" 0 0.0235183443085607 0.0711321873147599 0.0598300825655139 0.133722343787989 0 0 0.0635122261035249 0.06521030322791 0.100323263850184 0.134228187919463 0.152988744399519 0.0556297285269248 0.0500625782227785 0.19438444924406 0.109325461900077 0.0907441016333938 0.162446249402771 0.0990752972258917 0.0848896434634974 0.126809679805558 0.137348124669836 0.148744422084172 0.135823429541596 0.174645572221081 0.182389299827743
"во" 0 0 0.02371072910492 0.0358980495393084 0.0486263068319961 0 0.0721203379352977 0.158780565258812 0.217367677426367 0.133764351800245 0.0394788787998421 0.0764943721997596 0.100133511348465 0.100125156445557 0.19438444924406 0.0983929157100689 0.0705787457148619 0.0668896321070234 0.110083663584324 0.0530560271646859 0.116242206488429 0.253565768621236 0.183743109633389 0.158460667798529 0.143825765358537 0.121592866551829
"тебе" 0 0.0235183443085607 0.10669828097214 0.0957281321048223 0.12156576707999 0 0.0309087162579848 0.0740975971207791 0.0869470709705467 0.100323263850184 0.118436636399526 0.0764943721997596 0.0667556742323097 0.187734668335419 0.0971922246220302 0.0983929157100689 0.0806614236741278 0.0668896321070234 0.110083663584324 0.116723259762309 0.147944626439818 0.147913365029054 0.131245078309563 0.12450481041313 0.143825765358537 0.22292025534502
"волны" 0.0127681307456588 0.141110065851364 0.0829875518672199 0.131626181644131 0.0243131534159981 0.936349289847449 0.556356892643726 0.179951307293321 0.097815454841865 0 0.0315831030398737 0.0109277674571085 0.0445037828215398 0 0 0 0 0.00955566172957477 0.0220167327168648 0.0530560271646859 0.0422698932685195 0.0528262017960909 0.00874967188730423 0.0113186191284663 0.0410930758167249 0.0202654777586382
"полновесной" 2.61746680286006 0.270460959548448 0.04742145820984 0.0119660165131028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"тот" 0 0 0.03556609365738 0.0957281321048223 0.0972526136639922 0 0.0515145270966413 0.179951307293321 0.141288990327138 0.111470293166871 0.0552704303197789 0.021855534914217 0.11125945705385 0.0750938673341677 0.0971922246220302 0.0765278233300536 0.171405525307522 0.114667940754897 0.0990752972258917 0.106112054329372 0.137377153122688 0.126782884310618 0.148744422084172 0.226372382569327 0.0513663447709061 0.0911946499138717
"получится" 2.28549540347293 0.470366886171214 0.0711321873147599 0.0119660165131028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"тут" 0 0 0 0 0 0 0.0309087162579848 0.0635122261035249 0.0869470709705467 0.144911381116932 0 0.0109277674571085 0 0.0125156445556946 0.0863930885529158 0.18585328523013 0.181488203266788 0.105112279025322 0.0770585645090269 0.116723259762309 0.0211349466342597 0.105652403592182 0.603727360223992 0.21505376344086 0.0308198068625437 0.151991083189786
"чтоб" 0 0.0235183443085607 0.02371072910492 0.0717960990786167 0.0729394602479942 0 0 0.0317561130517625 0.0543419193565917 0.133764351800245 0.0473746545598105 0.131133209485302 0.122385402759235 0.0876095118898623 0.118790496760259 0.131190554280092 0.141157491429724 0.105112279025322 0.198150594451783 0.0848896434634974 0.0528373665856494 0.0845219228737454 0.271239828506431 0.181097906055461 0.102732689541812 0.0607964332759145
"вдруг" 0 0.0117591721542803 0.01185536455246 0 0.0364697301239971 0 0.0206058108386565 0.0846829681380332 0.119552222584502 0.0557351465834355 0.0473746545598105 0.0764943721997596 0.0556297285269248 0.0375469336670839 0.140388768898488 0.109325461900077 0.0604960677555959 0.114667940754897 0.143108762659621 0.0742784380305603 0.158512099756948 0.169043845747491 0.358736547379473 0.226372382569327 0.0821861516334498 0.0709291721552336
"вам" 0 0 0.0711321873147599 0.0957281321048223 0.0486263068319961 0.0315623356128353 0.154543581289924 0.211707420345083 0.19563090968373 0.189499498383681 0.0394788787998421 0.0327833023713255 0.0556297285269248 0.125156445556946 0.0863930885529158 0.0874603695200612 0.0806614236741278 0.143334925943622 0.242184059885513 0.0106112054329372 0 0.0211304807184363 0.0437483594365211 0.158460667798529 0.0308198068625437 0.0709291721552336
"чем" 0 0 0.01185536455246 0 0.0607828835399951 0 0.0103029054193283 0.0211707420345083 0.0760786870992283 0.245234644967116 0.0631662060797473 0.109277674571085 0.0333778371161549 0.0876095118898623 0.140388768898488 0.0983929157100689 0.0705787457148619 0.229335881509795 0.0880669308674593 0.0955008488964346 0.179647046391208 0.126782884310618 0.148744422084172 0.0565930956423316 0.092459420587631 0.11146012767251
"хоть" 0 0 0.01185536455246 0.0598300825655139 0.109409190371991 0 0 0.0317561130517625 0.0760786870992283 0.189499498383681 0.0473746545598105 0.0764943721997596 0.011125945705385 0.0625782227784731 0.151187904967603 0.0765278233300536 0.0504133897963299 0.133779264214047 0.055041831792162 0.0636672325976231 0.0422698932685195 0.2324352879028 0.22749146906991 0.249009620826259 0.0719128826792685 0.101327388793191
"долго" 0 0.0587958607714017 0.0592768227622999 0.0837621155917195 0 0.0210415570752236 0.535751081805069 0.275219646448608 0.163025758069775 0.0445881172667484 0.0315831030398737 0.0109277674571085 0.0222518914107699 0.0250312891113892 0.0431965442764579 0.0983929157100689 0.0504133897963299 0.086000955566173 0.0660501981505945 0.0848896434634974 0.0317024199513896 0 0.104996062647651 0 0.0616396137250873 0.101327388793191
"подобной" 0 0 0 0 0 1.72540768016833 0.267875540902535 0.0317561130517625 0.0108683838713183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0102732689541812 0
"это" 0 0.0117591721542803 0.02371072910492 0.0478640660524112 0.109409190371991 0 0 0.0105853710172542 0.0543419193565917 0.133764351800245 0.094749309119621 0.0983499071139766 0.122385402759235 0.237797246558198 0 0.0765278233300536 0.141157491429724 0.21978021978022 0.0220167327168648 0.0318336162988115 0.0739723132199091 0.158478605388273 0.139994750196868 0.169779286926995 0.0410930758167249 0.0405309555172763
"они" 0 0 0.01185536455246 0.0358980495393084 0.0607828835399951 0.0105207785376118 0.0206058108386565 0.105853710172542 0.119552222584502 0.0780292052168097 0.0710619818397158 0.0327833023713255 0.0778816199376947 0.100125156445557 0.0539956803455724 0.109325461900077 0.110909457551926 0.105112279025322 0.0880669308674593 0.127334465195246 0.137377153122688 0.1162176439514 0.16624376585878 0.135823429541596 0.102732689541812 0.0405309555172763
"подобно" 0 0 0 0 0 1.36770120988953 0.443024933031115 0.105853710172542 0.0108683838713183 0.0111470293166871 0.00789577575996842 0 0 0 0 0 0 0 0.0330250990752972 0 0 0.0105652403592182 0 0 0.0102732689541812 0
"жизни" 0 0.0235183443085607 0.03556609365738 0.0717960990786167 0.0486263068319961 0 0.0206058108386565 0.0317561130517625 0.06521030322791 0.133764351800245 0.110540860639558 0 0.0778816199376947 0.0750938673341677 0.183585313174946 0.0437301847600306 0.0504133897963299 0.0955566172957477 0.0660501981505945 0.116723259762309 0.285321779562507 0.190174326465927 0.0437483594365211 0.0565930956423316 0.113005958495993 0.0607964332759145
"быть" 0 0.0823142050799624 0.04742145820984 0.131626181644131 0.0972526136639922 0 0.0103029054193283 0.0740975971207791 0.0434735354852733 0.0891762345334968 0.0789577575996842 0.0874221396568681 0.11125945705385 0.150187734668335 0.0647948164146868 0.0546627309500383 0.0705787457148619 0.105112279025322 0.0330250990752972 0.0742784380305603 0.0951072598541689 0.126782884310618 0.0962463907603465 0.12450481041313 0.113005958495993 0.0607964332759145
"моей" 0.0255362614913177 0.0940733772342427 0.0829875518672199 0.155558214670336 0.0607828835399951 0.0105207785376118 0.0309087162579848 0.148195194241558 0.152157374198457 0.0445881172667484 0.0473746545598105 0.0109277674571085 0.0667556742323097 0.112640801001252 0.0863930885529158 0.0437301847600306 0.010082677959266 0.0764452938365982 0.110083663584324 0.148556876061121 0.0951072598541689 0.147913365029054 0.0262490156619127 0.0452744765138653 0.102732689541812 0.0810619110345526
"молодой" 0.0255362614913177 0.423330197554092 0.24896265560166 0.143592198157233 0.0729394602479942 0 0.257572635483206 0.359902614586641 0.06521030322791 0.0222940586333742 0.00789577575996842 0.0109277674571085 0.0222518914107699 0.0750938673341677 0.0107991360691145 0 0.010082677959266 0.0573339703774486 0.0220167327168648 0.0424448217317487 0.0105674733171299 0.0211304807184363 0.078747046985738 0.0226372382569327 0.0102732689541812 0.0303982166379572
"б" 0 0.0235183443085607 0.0829875518672199 0.0358980495393084 0.0729394602479942 0 0.041211621677313 0.0635122261035249 0.0434735354852733 0.0557351465834355 0.0236873272799052 0.0327833023713255 0.122385402759235 0.16270337922403 0.0539956803455724 0.032797638570023 0.10082677959266 0.0573339703774486 0.110083663584324 0.0955008488964346 0.0317024199513896 0.221870047543582 0.131245078309563 0.192416525183928 0.0821861516334498 0.101327388793191
"теперь" 0 0 0 0.0119660165131028 0.012156576707999 0 0.0309087162579848 0.0529268550862708 0.0543419193565917 0.111470293166871 0.0552704303197789 0.021855534914217 0.0333778371161549 0 0.0971922246220302 0.109325461900077 0.131074813470458 0.20066889632107 0.143108762659621 0.201612903225806 0.126809679805558 0.0950871632329636 0.104996062647651 0.203735144312394 0.0719128826792685 0.0303982166379572
"если" 0 0 0 0.0119660165131028 0.0486263068319961 0 0 0.0423414840690166 0.032605151613955 0.0557351465834355 0.126332412159495 0.0327833023713255 0.100133511348465 0.187734668335419 0.0215982721382289 0.0437301847600306 0.191570881226054 0.124223602484472 0.132100396301189 0.148556876061121 0.0634048399027792 0.169043845747491 0.0962463907603465 0.0792303338992643 0.092459420587631 0.0911946499138717
"свои" 0.140449438202247 0.105832549388523 0.0829875518672199 0.0957281321048223 0.0243131534159981 0.0526038926880589 0.278178446321863 0.2540489044141 0.13042060645582 0.0891762345334968 0.0315831030398737 0.021855534914217 0.0445037828215398 0.0250312891113892 0.0431965442764579 0.0437301847600306 0.0705787457148619 0.0191113234591495 0.0220167327168648 0.127334465195246 0.0634048399027792 0.0105652403592182 0.0174993437746085 0.0792303338992643 0.0205465379083624 0.0709291721552336
